y1_statefips,state_abb,state_name,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
56,WY,Wyoming,45,SC,South Carolina,105,267,10334
56,WY,Wyoming,18,IN,Indiana,105,184,5248
56,WY,Wyoming,19,IA,Iowa,101,191,6281
56,WY,Wyoming,22,LA,Louisiana,95,185,4418
56,WY,Wyoming,2,AK,Alaska,95,203,7061
56,WY,Wyoming,36,NY,New York,89,133,5258
56,WY,Wyoming,1,AL,Alabama,85,155,4774
56,WY,Wyoming,57,FR,Foreign,80,189,4376
56,WY,Wyoming,24,MD,Maryland,71,122,7005
56,WY,Wyoming,28,MS,Mississippi,68,140,3510
56,WY,Wyoming,21,KY,Kentucky,66,119,2894
56,WY,Wyoming,25,MA,Massachusetts,60,90,728
56,WY,Wyoming,23,ME,Maine,49,75,2419
56,WY,Wyoming,54,WV,West Virginia,39,83,2462
56,WY,Wyoming,34,NJ,New Jersey,34,54,2993
56,WY,Wyoming,33,NH,New Hampshire,32,61,1658
56,WY,Wyoming,15,HI,Hawaii,31,71,1589
56,WY,Wyoming,9,CT,Connecticut,31,54,5214
56,WY,Wyoming,50,VT,Vermont,16,31,937
56,WY,Wyoming,10,DE,Delaware,15,32,4577
56,WY,Wyoming,44,RI,Rhode Island,-1,-1,-1
56,WY,Wyoming,11,DC,District Of Columbia,-1,-1,-1
